report_id,outcome,num_ppl_fined,fine,num_ppl_arrested,prison_time,prison_time_unit
MOR45770,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR44999,Arrest,0,0.0,3,0.0,N/A
MOR17507,Police fine/Penalty notice,1,20802.8,0,0.0,N/A
MOR33565,Charged - Bail granted,0,0.0,0,0.0,N/A
MOR10282,Confiscation,0,0.0,0,0.0,N/A
MOR28688,Confiscation,0,0.0,0,0.0,N/A
MOR36832,Confiscation,0,0.0,0,0.0,N/A
MOR27935,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR15415,Police fine/Penalty notice,1,6409.3999023438,0,0.0,N/A
MOR5495,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR31410,Confiscation,0,0.0,0,0.0,N/A
MOR45781,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR27810,Confiscation,0,0.0,0,0.0,N/A
MOR30287,Confiscation,0,0.0,0,0.0,N/A
MOR10085,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR28708,Confiscation,0,0.0,0,0.0,N/A
MOR12947,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR11697,Charged - No further details,0,0.0,1,0.0,N/A
MOR32953,Charged - No further details,0,0.0,0,0.0,N/A
MOR4925,Confiscation,0,0.0,0,0.0,N/A
MOR24210,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR15479,Acquitted/Not deemed illegal,0,0.0,0,0.0,N/A
MOR39842,Confiscation & arrest,0,0.0,6,0.0,N/A
MOR13347,Conviction - court fine & imprisonment,2,5673.0200195312,0,16.0,Months
MOR39376,Confiscation & arrest,0,0.0,6,0.0,N/A
MOR52677,Confiscation,0,0.0,0,0.0,N/A
MOR10019,Case discontinued,0,0.0,1,0.0,N/A
MOR33888,Caution/Warning,0,0.0,0,0.0,N/A
MOR26624,Arrest,0,0.0,0,0.0,N/A
MOR30245,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR43413,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR11448,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR41628,Confiscation,0,0.0,0,0.0,N/A
MOR51811,Conviction - imprisonment,0,0.0,4,5.0,Years
MOR11605,Charged - Bail granted,0,0.0,0,0.0,N/A
MOR43329,Charged - Bail refused,0,0.0,1,0.0,N/A
MOR28939,Confiscation,0,0.0,0,0.0,N/A
MOR48671,Confiscation,0,0.0,0,0.0,N/A
MOR1159,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR46851,Conviction - imprisonment,0,0.0,3,162.0,Months
MOR14626,Confiscation,0,0.0,0,0.0,N/A
MOR14405,Conviction - imprisonment,2,0.0,3,1.0,Years
MOR26092,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR35878,Confiscation,0,0.0,0,0.0,N/A
MOR34612,Confiscation,0,0.0,0,0.0,N/A
MOR27276,Confiscation,0,0.0,0,0.0,N/A
MOR39588,Arrest,0,0.0,2,0.0,N/A
MOR34271,Charged - Pending court case,0,0.0,2,0.0,N/A
MOR13801,Confiscation,0,0.0,0,0.0,N/A
MOR8822,Arrest,0,0.0,0,28.5,Years
MOR32090,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR28415,Charged - Bail granted,0,0.0,0,0.0,N/A
MOR31804,Confiscation,0,0.0,0,0.0,N/A
MOR49633,Confiscation,0,0.0,0,0.0,N/A
MOR41548,No details given,0,0.0,0,0.0,N/A
MOR20829,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR44982,Confiscation,0,0.0,0,0.0,N/A
MOR27350,Confiscation,0,0.0,0,0.0,N/A
MOR49985,Confiscation,0,0.0,0,0.0,N/A
MOR19393,Confiscation,0,0.0,0,0.0,N/A
MOR39984,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR28506,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR41748,Confiscation,0,0.0,0,0.0,N/A
MOR26825,Conviction - court fine & imprisonment,0,3284.4,0,1.0,Years
MOR4381,Conviction - court fine,1,16688.3,1,0.0,N/A
MOR43807,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR25917,Conviction - imprisonment,0,0.0,1,2.0,Years
MOR37370,Confiscation,0,0.0,0,0.0,N/A
MOR44332,Confiscation & arrest,0,0.0,4,0.0,N/A
MOR30429,Confiscation,0,0.0,0,0.0,N/A
MOR12026,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR21005,Confiscation,0,0.0,0,0.0,N/A
MOR38892,Confiscation,0,0.0,0,0.0,N/A
MOR18554,Confiscation,0,0.0,0,0.0,N/A
MOR26650,Charged - No further details,0,0.0,0,0.0,N/A
MOR14808,Confiscation & arrest,0,0.0,7,0.0,N/A
MOR7281,Charged - Bail granted,0,0.0,2,0.0,N/A
MOR38237,Confiscation,0,0.0,0,0.0,N/A
MOR32934,Confiscation,0,0.0,0,0.0,N/A
MOR7754,Investigation ongoing,0,0.0,0,0.0,N/A
MOR25746,Conviction - court fine & imprisonment,1,1326.75,1,27.0,Months
MOR49652,Confiscation,0,0.0,0,0.0,N/A
MOR37106,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR49954,Confiscation & arrest,0,0.0,4,0.0,N/A
MOR52215,Police fine/Penalty notice,1,671.78,0,0.0,N/A
MOR37293,Confiscation,0,0.0,0,0.0,N/A
MOR14044,Absconded,0,0.0,0,0.0,N/A
MOR11315,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR28989,Confiscation,0,0.0,0,0.0,N/A
MOR35320,Confiscation,0,0.0,0,0.0,N/A
MOR14512,Confiscation,0,0.0,0,0.0,N/A
MOR31988,Confiscation,0,0.0,0,0.0,N/A
MOR27556,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR4344,Confiscation,0,0.0,0,0.0,N/A
MOR40994,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR36937,No details given,0,0.0,0,0.0,N/A
MOR26667,Conviction - court fine,1,2522.0,0,0.0,N/A
MOR25813,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR25737,Conviction - court fine & imprisonment,1,8845.02,1,6.0,Years
MOR15988,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR50666,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR51337,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR33769,Confiscation,0,0.0,0,0.0,N/A
MOR25038,Charged - No further details,0,0.0,1,0.0,N/A
MOR4144,Conviction - court fine or imprisonment,4,767299.0,4,0.0,N/A
MOR41754,Confiscation,0,0.0,0,0.0,N/A
MOR30765,Confiscation,0,0.0,0,0.0,N/A
MOR26705,Conviction - court fine,1,840.0,0,0.0,N/A
MOR10843,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR30440,Confiscation,0,0.0,0,0.0,N/A
MOR26061,Conviction - court fine & imprisonment,1,14995.1,2,5.0,Years
MOR54701,Arrest,0,0.0,10,0.0,N/A
MOR31603,Confiscation,0,0.0,0,0.0,N/A
MOR41338,Confiscation & arrest,0,0.0,4,0.0,N/A
MOR33546,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR26761,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR19332,Conviction - imprisonment,0,0.0,0,5.0,Years
MOR11386,Confiscation & arrest,0,0.0,4,0.0,N/A
MOR35594,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR12221,Conviction - court fine & imprisonment,3,20432.099609375,0,18.0,Months
MOR42189,Charged - No further details,0,0.0,5,0.0,N/A
MOR33580,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR33896,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR15867,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR38600,Charged - No further details,0,0.0,1,0.0,N/A
MOR38701,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR37328,Confiscation,0,0.0,0,0.0,N/A
MOR30694,Conviction - court fine & imprisonment,1,1487.6800537109,0,1.0,Years
MOR44968,Confiscation,0,0.0,0,0.0,N/A
MOR42383,Confiscation,0,0.0,0,0.0,N/A
MOR33260,Confiscation,0,0.0,0,0.0,N/A
MOR6627,Confiscation,0,0.0,0,0.0,N/A
MOR45171,Investigation ongoing,0,0.0,0,0.0,N/A
MOR15398,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR40778,Confiscation,0,0.0,0,0.0,N/A
MOR43354,Confiscation,0,0.0,0,0.0,N/A
MOR45219,Confiscation,0,0.0,0,0.0,N/A
MOR47164,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR3486,Confiscation,0,0.0,0,0.0,N/A
MOR17093,Charged - Bail granted,0,0.0,0,0.0,N/A
MOR20627,Conviction - imprisonment,0,0.0,9,9.0,Years
MOR54654,Confiscation,0,0.0,0,0.0,N/A
MOR13744,Confiscation,0,0.0,0,0.0,N/A
MOR32079,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR29913,Caution/Warning,0,0.0,0,0.0,N/A
MOR21946,Charged - No further details,0,0.0,0,0.0,N/A
MOR49305,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR49523,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR43814,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR7767,Acquitted/Not deemed illegal,0,0.0,1,0.0,N/A
MOR33710,Confiscation,0,0.0,0,0.0,N/A
MOR49879,Confiscation & arrest,1,4295.74,1,0.0,N/A
MOR25720,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR28446,Confiscation,0,0.0,0,0.0,N/A
MOR47938,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR42019,Charged - No further details,0,0.0,1,0.0,N/A
MOR18719,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR23736,Confiscation,0,0.0,0,0.0,N/A
MOR30753,Confiscation,0,0.0,0,0.0,N/A
MOR14132,Charged - No further details,0,0.0,0,0.0,N/A
MOR28521,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR50835,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR41549,Confiscation,0,0.0,0,0.0,N/A
MOR12050,Confiscation,0,0.0,0,0.0,N/A
MOR15190,Charged - Pending court case,0,0.0,1,0.0,N/A
MOR45029,Charged - No further details,0,0.0,3,0.0,N/A
MOR37880,Confiscation,0,0.0,0,0.0,N/A
MOR10082,Confiscation,0,0.0,0,0.0,N/A
MOR34262,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR47590,Confiscation & arrest,0,0.0,4,0.0,N/A
MOR37784,Confiscation,0,0.0,0,0.0,N/A
MOR18602,Confiscation,0,0.0,0,0.0,N/A
MOR55009,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR14733,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR48916,Confiscation,0,0.0,0,0.0,N/A
MOR39140,Conviction - court fine,2,193.894,2,0.0,N/A
MOR43796,Confiscation,0,0.0,0,0.0,N/A
MOR45079,Confiscation & arrest,0,0.0,4,0.0,N/A
MOR28958,Confiscation,0,0.0,0,0.0,N/A
MOR10238,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR24971,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR25314,Confiscation,0,0.0,0,0.0,N/A
MOR50023,Confiscation & arrest,0,0.0,4,0.0,N/A
MOR14528,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR28167,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR45044,Charged - Pending court case,0,0.0,1,0.0,N/A
MOR23631,Conviction - imprisonment,0,0.0,0,20.0,Years
MOR25575,Confiscation,0,0.0,0,0.0,N/A
MOR48895,No details given,0,0.0,0,0.0,N/A
MOR31944,Conviction - court fine & imprisonment,1,714.4169999999999,0,1.0,Years
MOR15653,Charged - No further details,0,0.0,0,0.0,N/A
MOR33251,Confiscation,0,0.0,0,0.0,N/A
MOR21564,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR28344,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR11460,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR38740,Charged - Bail refused,0,0.0,6,0.0,N/A
MOR50979,Confiscation,0,0.0,0,0.0,N/A
MOR48336,Confiscation,0,0.0,0,0.0,N/A
MOR34388,Confiscation,0,0.0,0,0.0,N/A
MOR35846,Confiscation,0,0.0,0,0.0,N/A
MOR50528,Conviction - court fine & imprisonment,1,281.971,1,1.0,Years
MOR34556,Confiscation,0,0.0,0,0.0,N/A
MOR10054,Conviction,0,0.0,2,20.0,Years
MOR4996,No further action,0,0.0,0,0.0,N/A
MOR41627,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR3812,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR42056,Investigation ongoing,0,0.0,0,0.0,N/A
MOR14077,Confiscation,0,0.0,0,0.0,N/A
MOR43267,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR38241,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR54672,Confiscation & arrest,0,0.0,6,0.0,N/A
MOR7979,Confiscation,0,0.0,0,0.0,N/A
MOR30790,No further action,0,0.0,0,0.0,N/A
MOR5545,Arrest,0,0.0,1,0.0,N/A
MOR30591,Confiscation,0,0.0,0,0.0,N/A
MOR16159,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR39598,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR10262,Confiscation,0,0.0,0,0.0,N/A
MOR32336,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR32132,Confiscation,0,0.0,0,0.0,N/A
MOR14882,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR25617,Confiscation,0,0.0,0,0.0,N/A
MOR34417,Charged - Pending court case,0,0.0,3,0.0,N/A
MOR18477,Conviction - court fine,1,126000.0,0,0.0,N/A
MOR41345,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR27327,Confiscation,0,0.0,0,0.0,N/A
MOR26067,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR10296,Confiscation,0,0.0,0,0.0,N/A
MOR31602,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR7943,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR27510,Charged - No further details,0,0.0,0,0.0,N/A
MOR27362,No details given,0,0.0,0,0.0,N/A
MOR36158,Confiscation,0,0.0,0,0.0,N/A
MOR17667,Conviction - court fine & imprisonment,2,156.88,4,210.0,Months
MOR38812,Confiscation & arrest,0,0.0,6,0.0,N/A
MOR2871,Conviction - imprisonment,0,0.0,1,5.0,Years
MOR42992,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR3082,Confiscation,0,0.0,0,0.0,N/A
MOR7169,Confiscation,0,0.0,0,0.0,N/A
MOR30292,Confiscation,0,0.0,0,0.0,N/A
MOR13748,Investigation ongoing,0,0.0,0,0.0,N/A
MOR54670,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR33670,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR27568,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR25339,Confiscation,0,0.0,0,0.0,N/A
MOR10220,Confiscation,0,0.0,0,0.0,N/A
MOR5772,Confiscation,0,0.0,0,0.0,N/A
MOR43382,Confiscation,0,0.0,0,0.0,N/A
MOR33620,Conviction - imprisonment,2,0.0,0,6.0,Years
MOR44036,Charged - Pending court case,0,0.0,4,0.0,N/A
MOR25835,Confiscation & arrest,0,0.0,4,0.0,N/A
MOR11008,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR39893,Charged - Bail granted,0,0.0,5,0.0,N/A
MOR30832,Confiscation,0,0.0,0,0.0,N/A
MOR14090,Confiscation,0,0.0,0,0.0,N/A
MOR15516,Conviction - imprisonment,0,0.0,0,1.0,Years
MOR39261,Conviction - court fine & imprisonment,8,374774.0,8,0.0,N/A
MOR24949,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR51293,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR8731,Confiscation,0,0.0,0,0.0,N/A
MOR28603,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR28545,Conviction - imprisonment,0,0.0,0,3.0,Months
MOR52269,Confiscation,0,0.0,0,0.0,N/A
MOR39609,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR46905,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR15932,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR40191,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR55990,Confiscation,0,0.0,0,0.0,N/A
MOR44776,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR37205,Charged - No further details,0,0.0,2,0.0,N/A
MOR49576,No details given,0,0.0,0,0.0,N/A
MOR15791,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR4951,Confiscation,0,0.0,0,0.0,N/A
MOR19138,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR4187,Confiscation,0,0.0,0,0.0,N/A
MOR41633,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR34643,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR44210,Confiscation,0,0.0,0,0.0,N/A
MOR50466,Conviction - court fine & imprisonment,1,553.4019999999999,1,1.0,Years
MOR7997,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR36716,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR27127,Confiscation,0,0.0,0,0.0,N/A
MOR25279,Confiscation,0,0.0,0,0.0,N/A
MOR12002,Conviction - court fine & imprisonment,1,5364.08,0,26.0,Months
MOR44488,Confiscation,0,0.0,0,0.0,N/A
MOR35061,Arrest,0,0.0,3,0.0,N/A
MOR28976,Confiscation,0,0.0,0,0.0,N/A
MOR14159,Confiscation,0,0.0,0,0.0,N/A
MOR27304,Confiscation,0,0.0,0,0.0,N/A
MOR32898,Investigation ongoing,0,0.0,0,0.0,N/A
MOR13361,Charged - Bail granted,4,1121.2299804688,0,0.0,N/A
MOR31212,Confiscation,0,0.0,0,0.0,N/A
MOR50017,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR12099,Abscond,0,0.0,0,0.0,N/A
MOR52134,Confiscation,0,0.0,0,0.0,N/A
MOR34269,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR33760,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR35089,Police fine/Penalty notice,0,108.738,0,0.0,N/A
MOR42746,Charged - Pending court case,0,0.0,4,0.0,N/A
MOR12057,Confiscation,0,0.0,0,0.0,N/A
MOR33519,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR36593,Confiscation,0,0.0,0,0.0,N/A
MOR27140,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR27234,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR14989,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR44183,Confiscation,0,0.0,0,0.0,N/A
MOR30893,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR4246,Confiscation,0,0.0,0,0.0,N/A
MOR4926,Confiscation,0,0.0,0,0.0,N/A
MOR49651,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR7933,Conviction - imprisonment,0,0.0,1,9.0,Months
MOR14269,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR40931,Confiscation,0,0.0,0,0.0,N/A
MOR48847,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR15564,Acquitted/Not deemed illegal,0,0.0,1,0.0,N/A
MOR49385,Confiscation & arrest,0,0.0,11,0.0,N/A
MOR36897,Confiscation & arrest,0,0.0,6,0.0,N/A
MOR30654,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR54671,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR43805,No details given,0,0.0,0,0.0,N/A
MOR33770,Charged - Pending court case,0,0.0,1,0.0,N/A
MOR42204,Conviction - court fine,0,10321.4,0,0.0,N/A
MOR47331,Conviction - court fine & imprisonment,3,0.0,3,21.0,Years
MOR29217,Confiscation,0,0.0,0,0.0,N/A
MOR14976,Confiscation,0,0.0,0,0.0,N/A
MOR28669,Confiscation,0,0.0,0,0.0,N/A
MOR49986,Confiscation,0,0.0,0,0.0,N/A
MOR49493,Confiscation & arrest,0,0.0,4,0.0,N/A
MOR5554,Confiscation & arrest,0,0.0,11,0.0,N/A
MOR38270,Investigation ongoing,0,0.0,0,0.0,N/A
MOR45100,Charged - No further details,0,0.0,3,0.0,N/A
MOR27917,Confiscation,0,0.0,0,0.0,N/A
MOR32804,Charged - No further details,0,0.0,2,0.0,N/A
MOR44786,Confiscation,0,0.0,0,0.0,N/A
MOR35297,Confiscation,0,0.0,0,0.0,N/A
MOR30752,Confiscation,0,0.0,0,0.0,N/A
MOR41245,Confiscation,0,0.0,0,0.0,N/A
MOR26623,Arrest,0,0.0,0,0.0,N/A
MOR50772,Confiscation,0,0.0,0,0.0,N/A
MOR14218,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR49485,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR17664,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR37247,Confiscation,0,0.0,0,0.0,N/A
MOR44281,Confiscation,0,0.0,0,0.0,N/A
MOR9850,Charged - No further details,0,0.0,5,0.0,N/A
MOR31798,Confiscation,0,0.0,0,0.0,N/A
MOR3093,Confiscation,0,0.0,0,0.0,N/A
MOR30858,Confiscation,0,0.0,0,0.0,N/A
MOR11041,Charged - No further details,0,0.0,1,0.0,N/A
MOR27529,Charged - No further details,0,0.0,0,0.0,N/A
MOR48866,Police fine/Penalty notice,0,0.0,0,0.0,N/A
MOR51540,Confiscation,0,0.0,0,0.0,N/A
MOR9776,-,0,0.0,0,0.0,N/A
MOR41906,Confiscation,0,0.0,0,0.0,N/A
MOR12932,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR26690,Conviction - court fine,1,4936.0,0,0.0,N/A
MOR29032,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR29749,Confiscation,0,0.0,0,0.0,N/A
MOR41494,No details given,0,0.0,0,0.0,N/A
MOR7119,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR41560,Confiscation & arrest,0,0.0,5,0.0,N/A
MOR37277,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR39676,Confiscation,0,0.0,0,0.0,N/A
MOR55345,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR29301,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR13425,Confiscation,0,0.0,0,0.0,N/A
MOR52478,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR55761,Confiscation,0,0.0,0,0.0,N/A
MOR36174,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR54154,Confiscation,0,0.0,0,0.0,N/A
MOR49979,No details given,0,0.0,0,0.0,N/A
MOR30863,Confiscation,0,0.0,0,0.0,N/A
MOR41054,Investigation ongoing,0,0.0,0,0.0,N/A
MOR5578,Confiscation,0,0.0,0,0.0,N/A
MOR35911,Police fine/Penalty notice,1,688.0,0,0.0,N/A
MOR4135,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR3352,Charged - No further details,0,0.0,3,0.0,N/A
MOR55337,Confiscation,0,0.0,0,0.0,N/A
MOR33122,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR12348,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR52924,Confiscation,0,0.0,0,0.0,N/A
MOR45073,Confiscation,0,0.0,2,0.0,N/A
MOR37608,No details given,0,0.0,0,0.0,N/A
MOR28578,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR50985,Confiscation,0,0.0,0,0.0,N/A
MOR14214,Confiscation,0,0.0,0,0.0,N/A
MOR51081,Conviction - court fine,1,100253.0,1,0.0,N/A
MOR48050,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR33324,Charged - No further details,0,0.0,8,0.0,N/A
MOR51026,Confiscation,0,0.0,0,0.0,N/A
MOR28133,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR49600,Confiscation & arrest,0,0.0,5,0.0,N/A
MOR48581,Police fine/Penalty notice,1,447.89,0,0.0,N/A
MOR20795,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR34385,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR4898,Conviction - court fine,1,0.0,1,0.0,N/A
MOR44994,Confiscation,0,0.0,0,0.0,N/A
MOR41915,Confiscation & arrest,0,0.0,5,0.0,N/A
MOR52360,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR26084,Charged - Bail refused,0,0.0,1,0.0,N/A
MOR18904,Confiscation,0,0.0,0,0.0,N/A
MOR39470,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR40507,Arrest,0,0.0,3,0.0,N/A
MOR30580,Conviction - court fine,1,28623.7,0,0.0,N/A
MOR31986,Confiscation,0,0.0,0,0.0,N/A
MOR27500,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR28529,Conviction,0,0.0,0,2.0,Weeks
MOR45083,Confiscation,0,0.0,0,0.0,N/A
MOR14722,Confiscation,0,0.0,0,0.0,N/A
MOR18940,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR4106,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR13712,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR18115,Confiscation,0,0.0,0,0.0,N/A
MOR32076,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR52016,Investigation ongoing,0,0.0,0,0.0,N/A
MOR3503,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR15279,Charged - Pending court case,0,0.0,3,0.0,N/A
MOR5523,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR15663,Investigation ongoing,0,0.0,0,0.0,N/A
MOR33384,Charged - No further details,0,0.0,2,0.0,N/A
MOR44069,Charged - No further details,0,0.0,2,0.0,N/A
MOR15664,Charged - Pending court case,0,0.0,0,0.0,N/A
MOR31770,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR49421,Confiscation,0,0.0,0,0.0,N/A
MOR5596,Confiscation,0,0.0,0,0.0,N/A
MOR37226,Arrest,0,0.0,1,0.0,N/A
MOR14271,Investigation ongoing,0,0.0,0,0.0,N/A
MOR32915,Charged - No further details,0,0.0,3,0.0,N/A
MOR31638,Confiscation,0,0.0,0,0.0,N/A
MOR35907,Confiscation,0,0.0,0,0.0,N/A
MOR19341,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR39040,Confiscation,0,0.0,0,0.0,N/A
MOR25269,Confiscation,0,0.0,0,0.0,N/A
MOR52407,Arrest,0,0.0,8,0.0,N/A
MOR14254,Confiscation,0,0.0,0,0.0,N/A
MOR44363,No details given,0,0.0,0,0.0,N/A
MOR30604,Confiscation,0,0.0,0,0.0,N/A
MOR28136,Conviction - court fine & imprisonment,1,4324.77,0,12.6,Years
MOR47042,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR51389,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR10046,Charged - Bail granted,0,0.0,2,0.0,N/A
MOR49831,Confiscation,0,0.0,0,0.0,N/A
MOR35963,Police fine/Penalty notice,1,180.0,0,0.0,N/A
MOR17064,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR7102,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR53992,Confiscation,0,0.0,0,0.0,N/A
MOR44975,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR4120,Conviction - court fine & imprisonment,3,35526.7,3,3.0,Years
MOR5622,Confiscation & arrest,0,0.0,14,0.0,N/A
MOR13278,Confiscation,0,0.0,0,0.0,N/A
MOR40839,Confiscation & arrest,0,0.0,6,0.0,N/A
MOR34483,Charged - Pending court case,0,0.0,0,0.0,N/A
MOR37904,Confiscation,0,0.0,0,0.0,N/A
MOR31695,Confiscation,0,0.0,0,0.0,N/A
MOR15035,Charged - No further details,0,0.0,0,0.0,N/A
MOR25812,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR51418,Confiscation,0,0.0,0,0.0,N/A
MOR32131,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR37530,Confiscation,0,0.0,0,0.0,N/A
